MSSubClass,LotArea,Street,LandContour,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,ExterQual,ExterCond,Foundation,BsmtCond,BsmtFinType1,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Utilities_NoSeWa,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE
50,8500,1,3,9,5,7,1919,2005,5,3,4,CBlock,TA,Unf,793,GasW,N,FuseF,997,520,1517,2,3,1,Fa,Typ,0,1980.0,0,0,TA,0,0,0,0,8,2007,WD,Normal,115000,False,False,False,False,False
20,11751,1,3,14,6,6,1977,1977,9,3,4,CBlock,TA,BLQ,1844,GasA,Y,SBrkr,1844,0,1844,2,3,1,TA,Typ,1,1977.0,2,546,TA,0,0,0,0,1,2010,COD,Normal,190000,False,False,False,False,False
50,9525,1,3,7,6,4,1954,1972,13,3,4,CBlock,Fa,Rec,994,GasA,Y,SBrkr,1216,639,1855,2,4,1,TA,Typ,0,1954.0,1,325,TA,0,0,0,0,10,2006,WD,Normal,136900,False,False,False,False,False
80,7750,1,3,8,7,5,2000,2000,12,3,4,PConc,TA,GLQ,384,GasA,Y,SBrkr,774,656,1430,2,3,1,TA,Typ,1,2000.0,2,400,TA,0,0,0,0,4,2010,WD,Normal,180000,False,False,False,False,False
60,9965,1,3,5,7,5,2007,2007,12,2,4,PConc,TA,GLQ,1264,GasA,Y,SBrkr,1282,1414,2696,2,4,1,Ex,Typ,1,2007.0,3,792,TA,0,168,0,0,10,2007,New,Partial,383970,False,False,False,False,False
20,21000,1,0,6,6,5,1953,1953,13,3,2,CBlock,TA,ALQ,1809,GasA,Y,SBrkr,2259,0,2259,2,3,1,Gd,Typ,2,1953.0,2,450,TA,0,0,0,0,10,2007,COD,Abnorml,217000,False,False,False,False,False
70,7259,1,3,6,6,8,1945,2002,13,3,4,CBlock,TA,ALQ,1028,GasA,Y,SBrkr,1436,884,2320,2,3,1,Gd,Typ,1,1945.0,1,180,TA,0,0,0,0,7,2007,WD,Normal,259500,False,False,False,False,False
160,3230,1,3,21,6,5,1999,1999,8,3,4,PConc,TA,GLQ,729,GasA,Y,SBrkr,729,729,1458,2,2,1,TA,Typ,1,1999.0,2,440,TA,0,0,0,0,6,2007,WD,Normal,176000,False,False,False,False,True
20,11616,1,3,19,5,5,1962,1962,13,3,4,CBlock,TA,LwQ,1092,GasA,Y,SBrkr,1092,0,1092,1,3,1,TA,Typ,1,1962.0,1,288,TA,0,0,0,0,9,2009,WD,Normal,139000,False,False,False,False,False
20,8536,1,3,7,5,5,2006,2007,12,3,4,PConc,TA,Unf,1125,GasA,Y,SBrkr,1125,0,1125,1,2,1,TA,Typ,0,2007.0,2,430,TA,0,0,0,0,4,2007,New,Partial,155000,False,False,False,False,False
60,12376,1,3,20,7,5,1990,1990,9,3,4,PConc,TA,GLQ,1673,GasA,Y,SBrkr,1699,1523,3222,3,5,1,Gd,Typ,2,1990.0,3,594,TA,0,0,0,0,5,2010,WD,Normal,320000,False,False,False,False,False
60,8461,1,3,5,6,5,2005,2006,12,2,4,PConc,TA,Unf,728,GasA,Y,SBrkr,728,728,1456,2,3,1,Gd,Typ,1,2005.0,2,390,TA,0,0,0,0,7,2006,New,Partial,163990,False,False,False,False,False
80,21453,1,2,4,6,5,1969,1969,9,3,4,CBlock,TA,ALQ,938,GasA,Y,SBrkr,988,0,988,1,1,1,TA,Typ,2,1969.0,2,540,TA,130,0,0,0,10,2006,WD,Normal,180000,False,False,False,False,False
50,6060,1,3,9,4,5,1939,1950,0,3,4,PConc,TA,Unf,732,GasA,Y,SBrkr,772,351,1123,1,3,1,TA,Typ,0,1979.0,1,264,TA,0,0,0,0,6,2007,WD,Normal,100000,False,False,False,False,False
20,9464,1,3,12,6,7,1958,1958,8,3,2,CBlock,TA,BLQ,1080,GasA,Y,SBrkr,1080,0,1080,1,3,1,TA,Typ,0,1958.0,1,288,TA,0,130,0,0,6,2008,WD,Normal,136000,False,False,False,False,False
120,7892,1,3,20,6,5,1993,1993,9,2,4,PConc,TA,GLQ,1199,GasA,Y,SBrkr,1199,0,1199,2,2,1,Gd,Typ,0,1993.0,2,530,TA,0,0,0,0,3,2008,WD,Normal,153900,False,False,False,False,True
20,17043,1,3,14,6,5,1979,1998,6,3,2,CBlock,Fa,Unf,1362,GasA,Y,SBrkr,1586,0,1586,2,3,1,TA,Typ,1,1979.0,2,435,TA,0,0,0,0,1,2009,WD,Normal,181000,False,False,False,False,False
190,6780,1,3,9,6,8,1935,1982,13,3,1,CBlock,TA,GLQ,520,GasA,N,SBrkr,520,0,754,1,2,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,6,2006,WD,Normal,84500,False,True,False,False,False
120,4928,1,3,13,6,5,1976,1976,9,3,4,CBlock,TA,ALQ,1078,GasA,Y,SBrkr,958,0,958,2,2,1,TA,Typ,1,1977.0,2,440,TA,0,0,0,0,2,2007,WD,Normal,128000,False,False,False,False,True
45,4388,1,0,17,5,7,1930,1950,14,3,2,BrkTil,TA,LwQ,672,GasA,Y,SBrkr,840,0,840,1,3,1,TA,Typ,1,1980.0,0,0,TA,0,0,0,0,6,2007,WD,Normal,87000,False,False,False,False,False
60,7590,1,3,12,6,5,1966,1966,12,3,4,CBlock,TA,BLQ,660,GasA,Y,SBrkr,660,688,1348,1,3,1,TA,Typ,1,1966.0,2,453,TA,0,0,0,0,7,2006,WD,Normal,155000,False,False,False,False,False
20,8973,1,3,12,5,7,1958,1991,9,3,4,CBlock,TA,Rec,1008,GasA,Y,FuseA,1053,0,1053,1,3,1,Ex,Typ,0,1998.0,2,750,TA,180,0,0,0,7,2006,WD,Abnorml,150000,False,False,False,False,False
60,14200,1,3,12,7,6,1966,1966,8,3,4,CBlock,TA,Rec,924,GasA,Y,SBrkr,1216,941,2157,2,4,1,Gd,Typ,2,1966.0,2,487,TA,0,0,0,0,5,2006,WD,Normal,226000,False,False,False,False,False
60,12224,1,3,8,6,5,2000,2000,12,2,4,PConc,TA,GLQ,992,GasA,Y,SBrkr,1022,1032,2054,2,3,1,Gd,Typ,1,2000.0,2,390,TA,0,0,0,0,7,2009,WD,Normal,244000,False,False,False,False,False
20,7388,1,3,12,5,6,1959,2002,8,3,4,CBlock,TA,Rec,1063,GasA,Y,SBrkr,1327,0,1327,1,3,1,Gd,Typ,0,1974.0,2,624,TA,0,0,0,0,7,2007,WD,Normal,150750,False,False,False,False,False
20,6853,1,3,23,8,5,2001,2002,12,2,4,PConc,TA,GLQ,1267,GasA,Y,SBrkr,1296,0,1296,2,2,1,Gd,Typ,0,2001.0,2,471,TA,0,0,0,0,6,2009,WD,Normal,220000,False,False,False,False,False
20,10335,1,3,19,5,6,1968,1993,9,3,4,CBlock,TA,Rec,1461,GasA,Y,SBrkr,1721,0,1721,2,3,1,TA,Min1,1,1968.0,2,440,TA,0,0,0,0,7,2006,WD,Normal,180000,False,False,False,False,False
20,10400,1,3,14,7,6,1970,1970,9,3,4,PConc,TA,Unf,1304,GasA,Y,SBrkr,1682,0,1682,2,3,1,TA,Typ,1,1970.0,2,530,TA,0,0,0,0,5,2008,WD,Normal,174000,False,False,False,False,False
20,10355,1,3,12,5,5,1967,1967,8,3,4,CBlock,TA,BLQ,1214,GasA,Y,SBrkr,1214,0,1214,2,3,1,TA,Typ,1,1967.0,1,318,TA,0,0,0,0,7,2007,WD,Normal,143000,False,False,False,False,False
90,11070,1,3,11,7,5,1988,1989,12,3,4,CBlock,TA,Unf,1907,GasA,Y,SBrkr,1959,0,1959,3,5,2,TA,Typ,0,1989.0,3,766,TA,0,0,0,0,7,2006,WD,Family,171000,False,False,True,False,False
60,9066,1,3,5,8,5,1999,2000,12,2,4,PConc,TA,GLQ,1004,GasA,Y,SBrkr,1004,848,1852,2,3,1,Gd,Typ,2,1999.0,3,660,TA,0,0,0,0,12,2008,WD,Normal,230000,False,False,False,False,False
60,15426,1,3,5,6,5,1997,1997,12,3,4,PConc,TA,GLQ,928,GasA,Y,SBrkr,928,836,1764,2,3,1,Gd,Typ,0,1997.0,2,470,TA,0,0,0,0,8,2009,WD,Normal,231500,False,False,False,False,False
20,10500,1,3,12,4,5,1971,1971,6,3,4,CBlock,TA,ALQ,864,GasA,Y,SBrkr,864,0,864,1,3,1,TA,Typ,1,1980.0,0,0,TA,0,0,0,0,4,2010,ConLI,Normal,115000,False,False,False,False,False
20,11645,1,3,5,7,5,2005,2005,12,2,4,PConc,TA,GLQ,1734,GasA,Y,SBrkr,1734,0,1734,2,3,1,Gd,Typ,0,2005.0,2,660,TA,0,0,0,0,1,2006,WD,Normal,260000,False,False,False,False,False
50,8520,1,3,12,5,4,1952,1952,3,3,1,CBlock,TA,Rec,910,GasA,Y,SBrkr,910,475,1385,2,4,1,TA,Typ,0,2000.0,2,720,TA,0,0,0,0,6,2010,WD,Normal,166000,False,False,False,False,False
20,10335,1,3,5,7,5,1999,1999,12,2,4,PConc,TA,GLQ,1490,GasA,Y,SBrkr,1501,0,1501,2,3,1,Gd,Typ,0,1999.0,2,577,TA,0,0,0,0,6,2009,WD,Normal,204000,False,False,False,False,False
90,9100,1,3,19,5,5,1963,1963,6,3,4,CBlock,TA,Rec,1728,GasA,Y,SBrkr,1728,0,1728,2,6,2,TA,Typ,0,1963.0,2,504,TA,0,0,0,0,11,2006,ConLI,Abnorml,125000,False,False,True,False,False
160,2522,1,3,7,6,5,2004,2006,12,2,4,PConc,TA,Unf,970,GasA,Y,SBrkr,970,739,1709,2,3,1,Gd,Maj1,0,2004.0,2,380,TA,0,0,0,0,4,2006,WD,Normal,130000,False,False,False,True,False
30,6120,1,3,3,5,7,1931,1993,13,3,4,BrkTil,TA,BLQ,715,GasA,Y,FuseA,875,0,875,1,2,1,TA,Typ,0,1931.0,1,180,TA,0,0,0,0,11,2009,WD,Normal,105000,False,False,False,False,False
60,9505,1,3,8,7,5,2001,2001,12,2,4,PConc,TA,Unf,884,GasA,Y,SBrkr,884,1151,2035,2,3,1,Gd,Typ,1,2001.0,2,434,TA,0,0,0,0,5,2010,WD,Normal,222500,False,False,False,False,False
20,7500,1,3,20,7,5,2004,2005,12,3,4,PConc,TA,GLQ,1080,GasA,Y,SBrkr,1080,0,1080,1,3,1,Gd,Typ,0,1980.0,0,0,TA,0,0,0,0,4,2008,WD,Normal,141000,False,False,False,False,False
50,6240,1,3,3,5,4,1936,1950,8,3,4,BrkTil,TA,Unf,896,GasA,Y,FuseA,896,448,1344,1,3,1,TA,Typ,0,1936.0,1,240,TA,0,0,0,0,4,2006,WD,Normal,115000,False,False,False,False,False
20,10356,1,3,5,5,6,1975,1975,6,3,4,CBlock,TA,BLQ,969,GasA,Y,SBrkr,969,0,969,1,3,1,TA,Typ,0,1975.0,2,440,TA,0,0,0,0,1,2007,WD,Normal,122000,False,False,False,False,False
20,13891,1,3,16,8,5,2007,2008,12,2,4,PConc,TA,GLQ,1710,GasA,Y,SBrkr,1710,0,1710,2,2,1,Gd,Typ,1,2007.0,3,866,TA,0,0,0,0,1,2008,New,Partial,372402,False,False,False,False,False
60,14803,1,3,14,6,5,1971,1971,6,3,4,CBlock,TA,Rec,825,GasA,Y,SBrkr,1097,896,1993,2,4,1,TA,Typ,1,1971.0,2,495,TA,0,0,0,0,6,2006,WD,Normal,190000,False,False,False,False,False
20,13500,1,3,4,6,7,1960,1975,3,3,4,CBlock,TA,BLQ,1602,GasA,Y,SBrkr,1252,0,1252,1,1,1,TA,Typ,1,1960.0,2,564,TA,0,0,0,0,3,2008,WD,Normal,235000,False,False,False,False,False
30,11340,1,3,17,6,5,1923,1950,13,3,4,BrkTil,TA,Unf,1200,GasA,Y,FuseA,1200,0,1200,1,4,1,TA,Typ,0,1923.0,1,312,Fa,0,0,0,0,3,2006,WD,Family,125000,False,False,False,False,False
50,9600,1,3,7,6,5,1924,1950,13,3,4,BrkTil,TA,Unf,572,Grav,N,FuseF,572,524,1096,1,2,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,4,2008,WD,Normal,79000,False,False,False,False,False
20,7200,1,3,12,5,7,1950,1950,13,3,4,CBlock,TA,Unf,0,GasA,Y,FuseF,1040,0,1040,1,2,1,TA,Typ,0,1950.0,2,625,TA,0,0,0,0,6,2006,WD,Normal,109500,False,False,False,False,False
60,12003,1,3,23,8,5,2009,2010,12,2,4,PConc,TA,Unf,774,GasA,Y,SBrkr,774,1194,1968,2,4,1,Ex,Typ,1,2009.0,3,680,TA,0,0,0,0,5,2010,New,Partial,269500,False,False,False,False,False
60,12552,1,3,21,7,5,2004,2005,12,2,4,PConc,TA,GLQ,991,GasA,Y,SBrkr,991,956,1947,2,3,1,Gd,Typ,1,2004.0,2,678,TA,0,0,0,0,5,2010,WD,Normal,254900,False,False,False,False,False
60,19378,1,1,8,7,5,2005,2006,12,2,4,PConc,TA,GLQ,1392,GasA,Y,SBrkr,1392,1070,2462,2,4,1,Gd,Typ,1,2006.0,2,576,TA,168,0,0,0,3,2006,New,Partial,320000,False,False,False,False,False
20,11120,1,3,24,6,6,1984,1984,9,3,4,PConc,TA,BLQ,1232,GasA,Y,SBrkr,1232,0,1232,2,3,1,TA,Typ,0,1984.0,2,516,TA,0,0,0,0,6,2008,WD,Normal,162500,False,False,False,False,False
60,13688,1,3,16,9,5,2003,2004,12,2,4,PConc,TA,GLQ,1572,GasA,Y,SBrkr,1572,1096,2668,2,3,1,Ex,Typ,2,2003.0,3,726,TA,0,0,0,0,3,2008,WD,Normal,412500,False,False,False,False,False
20,12182,1,3,16,7,5,2005,2005,12,2,4,PConc,TA,BLQ,1541,GasA,Y,SBrkr,1541,0,1541,2,3,1,Gd,Typ,1,2005.0,2,532,TA,0,0,0,0,5,2010,New,Partial,220000,False,False,False,False,False
45,5500,1,3,17,4,6,1956,1956,8,3,4,CBlock,TA,Unf,882,GasA,Y,SBrkr,882,0,882,1,1,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,4,2007,WD,Normal,103200,False,False,False,False,False
40,5400,1,3,17,6,7,1926,2004,8,3,2,BrkTil,TA,LwQ,1149,GasA,Y,FuseA,1149,467,1616,2,3,1,Gd,Typ,0,1926.0,1,216,TA,0,0,0,0,10,2007,WD,Normal,152000,False,False,False,False,False
190,10106,1,3,7,5,7,1940,1999,13,3,2,BrkTil,TA,ALQ,644,GasA,Y,SBrkr,808,547,1355,2,4,2,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,9,2008,WD,Normal,127500,False,True,False,False,False
20,10708,1,3,4,5,5,1955,1993,13,2,4,CBlock,TA,LwQ,1617,GasA,Y,FuseA,1867,0,1867,1,2,1,TA,Typ,3,1955.0,1,303,TA,0,142,0,0,11,2009,COD,Normal,190000,False,False,False,False,False
60,10562,1,3,16,8,5,2007,2007,12,2,4,PConc,TA,GLQ,1582,GasA,Y,SBrkr,1610,551,2161,1,3,1,Ex,Typ,1,2007.0,3,789,TA,0,0,0,0,11,2007,New,Partial,325624,False,False,False,False,False
60,8244,1,3,8,7,5,2004,2004,12,2,4,PConc,TA,Unf,840,GasA,Y,SBrkr,840,880,1720,2,3,1,Gd,Typ,1,2004.0,2,440,TA,0,0,0,0,5,2007,WD,Normal,183500,False,False,False,False,False
20,16669,1,3,23,8,6,1981,1981,9,2,4,CBlock,TA,Unf,1686,GasA,Y,SBrkr,1707,0,1707,2,2,1,TA,Typ,1,1981.0,2,511,TA,0,0,0,0,1,2006,WD,Normal,228000,False,False,False,False,False
50,12358,1,3,17,5,6,1941,1950,8,3,4,CBlock,TA,Rec,720,GasA,Y,SBrkr,854,0,1382,1,2,1,TA,Typ,0,1991.0,2,660,TA,0,0,0,0,5,2007,WD,Normal,128500,False,False,False,False,False
20,31770,1,3,12,6,5,1960,1960,3,3,4,CBlock,Gd,BLQ,1080,GasA,Y,SBrkr,1656,0,1656,1,3,1,TA,Typ,2,1960.0,2,528,TA,0,0,0,0,5,2010,WD,Normal,215000,False,False,False,False,False
160,5306,1,3,22,7,7,1987,1987,6,2,2,PConc,Gd,GLQ,1064,GasA,Y,SBrkr,1064,703,1767,2,2,1,Gd,Typ,1,1987.0,2,504,TA,0,0,0,0,6,2006,WD,Normal,239000,False,False,False,False,True
20,10197,1,3,12,6,5,1961,1961,14,3,4,CBlock,TA,ALQ,1362,GasA,Y,SBrkr,1362,0,1362,1,3,1,TA,Typ,1,1961.0,2,504,TA,0,0,0,0,6,2008,COD,Normal,163000,False,False,False,False,False
20,12416,1,3,23,6,5,1986,1986,12,3,4,CBlock,Fa,ALQ,1606,GasA,Y,SBrkr,1651,0,1651,2,3,1,TA,Min2,1,1986.0,2,616,TA,0,0,0,0,11,2008,WD,Normal,184000,False,False,False,False,False
20,12615,1,3,7,6,7,1950,2001,14,3,4,CBlock,Gd,ALQ,1202,GasA,Y,SBrkr,2158,0,2158,2,4,1,Gd,Typ,1,1950.0,2,576,TA,0,0,0,0,6,2007,WD,Normal,243000,False,False,False,False,False
60,10029,1,3,4,6,5,1988,1989,9,2,4,PConc,TA,GLQ,1151,GasA,Y,SBrkr,1164,896,2060,2,4,1,TA,Typ,1,1988.0,2,521,TA,0,192,0,0,9,2007,WD,Normal,211000,False,False,False,False,False
50,13650,1,3,19,5,5,1958,1958,8,2,2,CBlock,TA,ALQ,1052,GasA,Y,SBrkr,1252,668,1920,2,4,1,Gd,Typ,1,1958.0,2,451,TA,0,0,0,0,7,2006,WD,Normal,172500,False,False,False,False,False
20,17423,1,3,22,9,5,2008,2009,12,0,4,PConc,TA,GLQ,2216,GasA,Y,SBrkr,2234,0,2234,2,1,1,Ex,Typ,1,2009.0,3,1166,TA,0,0,0,0,7,2009,New,Partial,501837,False,False,False,False,False
30,8520,1,3,17,5,6,1923,2006,13,2,4,CBlock,TA,Unf,968,GasA,Y,SBrkr,968,0,968,1,2,1,TA,Typ,0,1935.0,2,480,TA,0,0,0,0,7,2007,WD,Normal,100000,False,False,False,False,False
160,2117,1,3,21,6,5,2000,2000,8,2,4,PConc,TA,GLQ,756,GasA,Y,SBrkr,769,756,1525,2,3,1,Gd,Typ,1,2000.0,2,440,TA,0,0,0,0,6,2007,WD,Normal,177000,False,False,False,True,False
70,7588,1,3,6,7,6,1920,1950,11,3,4,BrkTil,TA,LwQ,793,GasA,Y,SBrkr,901,901,1802,1,4,1,TA,Typ,1,1920.0,1,216,TA,0,0,0,0,7,2006,WD,Normal,200100,False,False,False,False,False
20,9060,1,3,7,5,6,1957,2006,13,3,4,PConc,TA,Unf,0,GasA,Y,SBrkr,1340,0,1340,1,3,1,TA,Typ,1,1957.0,1,252,TA,180,0,0,0,6,2007,WD,Normal,120000,False,False,False,False,False
50,11426,1,3,17,7,5,2003,2003,12,3,4,PConc,TA,Unf,1362,GasA,Y,SBrkr,1362,720,2082,2,3,1,Gd,Mod,0,2003.0,2,484,TA,0,0,0,0,6,2008,WD,Normal,200000,False,False,False,False,False
50,7438,1,3,3,5,8,1908,1991,0,3,4,PConc,TA,Unf,504,GasA,Y,SBrkr,936,316,1252,1,3,1,TA,Typ,0,1986.0,2,576,TA,0,0,0,0,6,2006,WD,Normal,127000,False,False,False,False,False
75,22950,1,3,17,10,9,1892,1993,13,2,2,BrkTil,TA,Unf,1107,GasA,Y,SBrkr,1518,1518,3608,2,4,1,Ex,Typ,2,1993.0,3,840,TA,0,410,0,0,6,2006,WD,Normal,475000,False,False,False,False,False
80,9947,1,3,11,7,5,1990,1991,6,3,4,PConc,TA,GLQ,1188,GasA,Y,SBrkr,1217,0,1217,2,3,1,Gd,Typ,0,1990.0,2,497,TA,0,0,0,0,6,2009,WD,Normal,173000,False,False,False,False,False
50,10410,1,3,17,5,7,1916,1987,6,3,4,CBlock,TA,Unf,660,GasA,Y,SBrkr,808,704,1656,2,3,1,TA,Min2,0,1916.0,1,180,Fa,140,0,0,0,8,2009,WD,Normal,135000,False,False,False,False,False
90,7018,1,0,20,5,5,1979,1979,9,3,4,CBlock,TA,GLQ,1086,GasA,Y,SBrkr,1224,0,1224,0,2,2,TA,Typ,2,1979.0,2,528,TA,0,0,0,0,6,2009,WD,Alloca,153337,False,False,True,False,False
120,4923,1,3,22,8,5,2001,2002,5,2,4,PConc,TA,GLQ,1593,GasA,Y,SBrkr,1593,0,1593,1,0,1,Ex,Typ,1,2001.0,2,682,TA,0,224,0,0,8,2008,WD,Normal,286000,False,False,False,False,True
70,10570,1,0,6,8,8,1932,1994,3,2,4,CBlock,Gd,Rec,853,GasA,Y,SBrkr,1549,1178,2727,2,3,1,Gd,Maj1,2,1932.0,2,440,TA,0,0,0,0,12,2007,WD,Normal,315000,False,False,False,False,False
60,7472,1,3,12,7,9,1972,2004,6,3,4,CBlock,TA,ALQ,725,GasA,Y,SBrkr,725,754,1479,1,4,1,Gd,Typ,0,1972.0,2,484,TA,0,0,0,0,6,2007,WD,Normal,184000,False,False,False,False,False
20,9017,1,3,5,7,5,1999,1999,12,2,4,PConc,TA,GLQ,1431,GasA,Y,SBrkr,1431,0,1431,2,3,1,Gd,Typ,0,1999.0,2,666,TA,0,0,0,0,9,2009,WD,Normal,192000,False,False,False,False,False
160,2522,1,3,7,7,5,2004,2004,12,2,4,PConc,TA,Unf,970,GasA,Y,SBrkr,970,739,1709,2,3,1,Gd,Maj1,0,2004.0,2,380,TA,0,0,0,0,5,2006,WD,Normal,130000,False,False,False,True,False
20,7180,1,3,5,5,7,1972,1972,6,3,4,CBlock,TA,ALQ,864,GasA,Y,SBrkr,864,0,864,1,3,1,TA,Typ,0,1989.0,1,352,TA,0,0,0,0,5,2008,WD,Normal,127000,False,False,False,False,False
160,2280,1,3,13,6,6,1976,1976,9,3,4,CBlock,TA,ALQ,855,GasA,Y,SBrkr,855,601,1456,2,3,1,TA,Typ,1,1976.0,2,440,TA,0,0,0,0,7,2009,WD,Normal,148500,False,False,False,True,False
20,9416,1,3,21,7,5,2007,2007,5,0,4,PConc,TA,GLQ,1726,GasA,Y,SBrkr,1726,0,1726,2,3,1,Ex,Typ,1,2007.0,3,786,TA,0,266,0,0,9,2007,New,Partial,311872,False,False,False,False,False
75,25419,1,3,12,8,4,1918,1990,11,2,2,PConc,TA,GLQ,1360,GasA,Y,SBrkr,1360,1360,3112,2,4,1,Gd,Typ,1,1918.0,2,795,TA,0,0,512,0,3,2006,WD,Abnorml,235000,False,False,False,False,False
75,5520,1,3,17,6,6,1912,1950,13,3,4,CBlock,TA,Unf,755,GasA,Y,SBrkr,929,929,2229,1,5,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,7,2009,WD,Abnorml,104000,False,False,False,False,False
20,9591,1,3,16,8,5,2004,2005,12,2,4,PConc,TA,GLQ,1713,GasA,Y,SBrkr,1713,0,1713,2,3,1,Ex,Typ,1,2004.0,3,856,TA,0,170,0,0,1,2009,WD,Normal,274900,False,False,False,False,False
20,8546,1,3,7,4,5,2003,2004,12,3,4,PConc,TA,Unf,1121,GasA,Y,SBrkr,1121,0,1121,2,2,1,TA,Typ,0,2003.0,2,440,TA,0,0,0,0,3,2010,WD,Normal,140000,False,False,False,False,False
20,10125,1,3,11,6,6,1977,1977,9,3,4,CBlock,TA,ALQ,1196,GasA,Y,SBrkr,1279,0,1279,2,3,1,TA,Typ,2,1980.0,2,473,TA,0,0,0,0,2,2008,WD,Normal,171500,False,False,False,False,False
50,7000,1,3,17,6,6,1924,1950,8,3,2,BrkTil,TA,LwQ,617,GasA,Y,SBrkr,865,445,1310,2,2,1,TA,Min1,0,1924.0,1,398,TA,0,0,0,0,5,2006,COD,Normal,112000,False,False,False,False,False
120,4438,1,3,5,6,5,2004,2004,12,2,4,PConc,TA,GLQ,848,GasA,Y,SBrkr,848,0,848,1,1,1,Gd,Typ,1,2004.0,2,420,TA,0,0,0,0,1,2008,WD,Normal,149000,False,False,False,False,True
50,3500,1,3,17,5,7,1947,1950,0,3,4,CBlock,TA,LwQ,720,GasA,Y,SBrkr,720,564,1284,1,2,1,TA,Typ,0,1948.0,1,240,TA,0,0,0,0,4,2009,WD,Normal,110000,False,False,False,False,False
20,11851,1,3,8,7,5,1990,1990,6,3,4,PConc,TA,Unf,1424,GasA,Y,SBrkr,1442,0,1442,2,3,1,TA,Typ,0,1990.0,2,500,TA,508,0,0,0,5,2009,WD,Normal,180500,False,False,False,False,False
20,13673,1,3,19,5,5,1962,1962,6,3,2,CBlock,TA,Unf,1140,GasA,Y,SBrkr,1696,0,1696,1,3,1,TA,Min2,1,1962.0,1,349,TA,0,0,0,0,3,2007,WD,Normal,143900,False,False,False,False,False
20,12493,1,3,12,4,5,1960,1960,13,3,4,PConc,TA,ALQ,1100,GasA,Y,SBrkr,1100,0,1100,1,3,1,TA,Typ,1,1960.0,1,312,TA,0,0,0,0,4,2008,WD,Normal,141000,False,False,False,False,False
60,14364,1,2,20,7,5,1988,1989,9,2,4,CBlock,TA,GLQ,1157,GasA,Y,SBrkr,1180,882,2062,2,3,1,TA,Typ,1,1988.0,2,454,TA,0,154,0,0,4,2007,WD,Normal,277000,False,False,False,False,False
20,8250,1,3,12,6,7,1964,1964,6,3,4,CBlock,TA,Rec,1092,GasA,Y,SBrkr,1092,0,1092,1,3,1,TA,Typ,0,1964.0,2,504,Gd,0,0,0,0,7,2008,WD,Normal,145000,False,False,False,False,False
30,5604,1,3,7,5,6,1925,1950,11,3,4,CBlock,TA,Rec,864,GasA,N,FuseA,864,0,864,1,2,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,4,2008,WD,Normal,98000,False,False,False,False,False
20,10420,1,3,7,6,5,2009,2009,12,3,4,PConc,TA,GLQ,1212,GasA,Y,SBrkr,1212,0,1212,2,3,1,Gd,Typ,0,2009.0,2,460,TA,0,0,0,0,3,2010,WD,Normal,186000,False,False,False,False,False
60,8640,1,3,21,7,5,2009,2009,12,3,4,PConc,TA,GLQ,900,GasA,Y,SBrkr,932,920,1852,2,3,1,Gd,Typ,1,2009.0,2,644,TA,0,0,0,0,7,2009,New,Partial,252678,False,False,False,False,False
20,13568,1,3,5,5,5,1995,1995,12,3,4,PConc,TA,ALQ,990,GasA,Y,SBrkr,990,0,990,1,3,1,TA,Typ,0,1996.0,2,576,TA,0,0,0,0,7,2006,WD,Normal,156000,False,False,False,False,False
60,10900,1,3,5,6,7,1977,1977,6,3,4,CBlock,TA,GLQ,689,GasA,Y,SBrkr,689,703,1392,1,3,1,TA,Typ,0,1977.0,1,299,TA,0,0,0,450,3,2010,WD,Normal,161750,False,False,False,False,False
20,10011,1,3,12,5,6,1957,1996,6,3,4,CBlock,TA,BLQ,1070,GasA,Y,SBrkr,1236,0,1236,1,2,1,Gd,Min1,1,1957.0,1,447,TA,0,0,0,0,5,2006,WD,Normal,134450,False,False,False,False,False
20,8450,1,3,5,7,5,2004,2004,12,2,4,PConc,TA,GLQ,1436,GasA,Y,SBrkr,1436,0,1436,2,3,1,Gd,Typ,0,2004.0,2,484,TA,0,0,0,0,4,2008,WD,Normal,210000,False,False,False,False,False
70,9906,1,3,17,4,4,1925,1950,8,3,4,CBlock,TA,Unf,686,GasA,N,SBrkr,810,518,1328,1,3,1,TA,Typ,0,1940.0,1,210,TA,0,0,0,0,9,2006,WD,Family,107000,False,False,False,False,False
50,15660,1,3,6,7,9,1939,2006,12,2,2,CBlock,TA,BLQ,798,GasA,Y,SBrkr,1137,817,1954,1,3,1,Gd,Typ,2,1939.0,2,431,TA,0,0,0,0,5,2008,WD,Normal,311500,False,False,False,False,False
